female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,education_unknown,female parent_nongermany,female sportsclub_4_7,female music_4_7,female urban,parent_nongermany^2,parent_nongermany sportsclub_4_7,parent_nongermany music_4_7,parent_nongermany urban,sportsclub_4_7 music_4_7,sportsclub_4_7 urban,music_4_7 urban,ps,treat,oweight,sportsclub,sport_hrs,kommheard,kommgotten,kommused
0,1,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7532556670317403,0.0,0.0,1.0,4.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6947419887169157,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.28957371909964025,0.0,0.0,1.0,6.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34780680521513274,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716794296118124,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6239617668337333,0.0,0.0,0.0,1.5,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980396377387295,0.0,0.0,0.0,2.5,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716794296118124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5986799649226688,0.0,1.0,1.0,2.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28899874922678503,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.652595964084341,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368419285033485,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689243995291384,0.0,1.0,0.0,5.5,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6903123722349669,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.663313282167195,0.0,0.0,0.0,3.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744244072196313,0.0,1.0,0.0,1.5,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6453015663893569,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25361605214369715,0.0,0.0,1.0,10.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6535738229999046,0.0,0.0,0.0,1.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993515863098955,0.0,0.0,0.0,14.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7685556591455025,0.0,0.0,1.0,5.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6427134721039759,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097491996276825,0.0,0.0,1.0,8.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7263615524822624,0.0,0.0,0.0,4.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744244072196313,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.652595964084341,0.0,0.0,1.0,5.5,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28899874922678503,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35954058278940215,0.0,0.0,0.0,7.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097491996276825,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993515863098955,0.0,0.0,1.0,6.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.652595964084341,0.0,0.0,1.0,7.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6386398034199422,0.0,0.0,0.0,1.5,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5823070259755389,0.0,0.0,1.0,6.5,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254853722798892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.652595964084341,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7113660576389848,0.0,0.0,1.0,5.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6427134721039759,0.0,0.0,1.0,9.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.758868496146848,0.0,1.0,0.0,11.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32449396417756904,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716794296118124,0.0,0.0,0.0,1.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43296965006849936,0.0,1.0,0.0,4.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6015423954184596,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29966011840013096,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7685556591455025,0.0,0.0,0.0,6.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263996623299002,0.0,0.0,1.0,15.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6451517235739708,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7685556591455025,0.0,0.0,0.0,1.5,0.0,0.0,0.0
0,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35646344778108385,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.716794296118124,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7004003184363586,0.0,0.0,0.0,1.5,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.688686530483102,0.0,1.0,1.0,6.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32449396417756904,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6701827506973101,0.0,0.0,0.0,29.5,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6866544970138064,0.0,0.0,0.0,1.5,0.0,0.0,0.0
1,0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7480493049539075,0.0,0.0,1.0,6.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6362559307684075,0.0,0.0,0.0,5.5,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7263615524822624,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.748782890543957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263996623299002,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993515863098955,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682494484264198,0.0,0.0,1.0,6.5,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.663313282167195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406101770380666,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6659719236209682,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790273744176231,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3502713029817673,0.0,0.0,1.0,4.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36788443867210663,0.0,0.0,1.0,6.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7023929729424536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4089139019693265,0.0,1.0,0.0,3.5,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6978913956423566,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6453015663893569,0.0,0.0,1.0,8.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.748782890543957,0.0,0.0,1.0,6.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6866544970138064,0.0,0.0,0.0,5.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5794030298151438,0.0,0.0,1.0,12.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6562695183032125,0.0,0.0,1.0,9.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,1,0,0,0,0,1.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7138089665182842,0.0,0.0,1.0,6.0,0.0,0.0,0.0
1,1,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31876826152456356,0.0,0.0,1.0,2.5,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682494484264198,0.0,1.0,0.0,8.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26842250047160093,0.0,0.0,1.0,3.5,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6370892804028984,0.0,0.0,1.0,7.5,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6454478318673169,0.0,0.0,1.0,2.5,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689243995291384,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682494484264198,0.0,0.0,1.0,7.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6370892804028984,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993515863098955,0.0,0.0,1.0,7.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6993515863098955,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6427134721039759,0.0,0.0,1.0,4.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.742921767320357,0.0,0.0,1.0,7.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43296965006849936,0.0,0.0,1.0,2.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6978913956423566,0.0,1.0,0.0,5.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.663313282167195,0.0,0.0,1.0,7.0,1.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6451517235739708,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.579243499912273,0.0,0.0,1.0,6.5,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6877566317770943,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6947419887169157,0.0,0.0,1.0,8.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45271506642429404,0.0,0.0,0.0,1.5,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.579243499912273,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7685556591455025,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.579243499912273,0.0,0.0,1.0,9.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29888206772559395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6763176065862264,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.652595964084341,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1,0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7681744928937569,0.0,0.0,1.0,2.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588364604733716,0.0,0.0,1.0,2.5,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682494484264198,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7023929729424536,0.0,0.0,0.0,11.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3753665965309305,0.0,0.0,0.0,4.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6453015663893569,0.0,0.0,1.0,8.5,0.0,0.0,0.0
