index,female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,anz_osiblings,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,kindergarten_stats_unknown,parent_nongerman_unknown,education_unknown,anz_osiblings_unknown,ps,treat,sportsclub,sport_hrs,oweight,kommheard,kommgotten,kommused
5937,1,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.39998368036518533,0.0,1.0,5.0,0.0,0.0,0.0,0.0
5938,0,0,1.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6838461538461539,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5939,1,1,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3051652018486735,0.0,0.0,3.5,1.0,0.0,0.0,0.0
5940,0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.4409373717528085,0.0,1.0,4.0,0.0,0.0,0.0,0.0
5941,1,1,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.4340747126436782,0.0,0.0,2.5,0.0,0.0,0.0,0.0
5942,1,1,0.0,1.0,0.0,1.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.672958959341312,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5943,0,1,0.0,0.0,0.0,1.0,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.31330122655122644,0.0,0.0,1.5,0.0,0.0,0.0,0.0
5944,1,1,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.14777128427128422,0.0,0.0,3.0,1.0,0.0,0.0,0.0
5945,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7505081855803347,1.0,1.0,10.0,0.0,0.0,0.0,0.0
5946,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.5939540318713948,1.0,0.0,1.5,0.0,1.0,1.0,0.0
5947,0,1,0.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7763076090576088,0.0,1.0,4.5,0.0,0.0,0.0,0.0
5948,1,1,0.0,0.0,0.0,0.0,4.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7736666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5949,1,1,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7184312185062305,1.0,0.0,2.0,0.0,1.0,0.0,0.0
5950,1,1,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.5256662781662782,1.0,1.0,7.5,0.0,1.0,1.0,0.0
5951,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6105254038437122,1.0,0.0,4.0,0.0,0.0,0.0,0.0
5952,0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.637516899421385,1.0,1.0,7.0,0.0,1.0,1.0,0.0
5953,0,1,1.0,0.0,0.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.2511865079365079,0.0,0.0,8.0,0.0,0.0,0.0,0.0
5954,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6888861650288324,1.0,0.0,1.5,0.0,0.0,0.0,0.0
5955,1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6127094990906766,0.0,1.0,4.5,0.0,1.0,0.0,0.0
5956,1,1,0.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3659575179621383,1.0,0.0,1.5,0.0,1.0,0.0,0.0
5957,1,1,0.0,0.0,1.0,1.0,6.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8066666666666665,1.0,1.0,3.5,0.0,1.0,1.0,1.0
5958,0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,1,0.19666666666666666,0.0,0.0,1.5,0.0,0.0,0.0,0.0
5959,1,1,0.0,0.0,1.0,1.0,5.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.94,1.0,0.0,4.5,0.0,1.0,0.0,0.0
5960,1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7724197358688888,0.0,1.0,5.5,0.0,0.0,0.0,0.0
5961,0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7133793013600335,1.0,0.0,5.5,0.0,0.0,0.0,0.0
5962,1,1,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3009070279525623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5963,1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6352442297741765,1.0,0.0,1.5,0.0,0.0,0.0,0.0
5964,1,1,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6706037608734952,1.0,1.0,3.5,0.0,0.0,0.0,0.0
5965,1,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.26027053289026897,1.0,1.0,12.0,0.0,1.0,0.0,0.0
5966,1,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7220112324419077,1.0,1.0,7.0,0.0,1.0,1.0,1.0
5967,1,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3235901716970803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5968,1,1,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6678189842078317,0.0,1.0,13.0,0.0,0.0,0.0,0.0
5969,0,0,1.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3175952380952381,0.0,0.0,2.5,0.0,1.0,0.0,0.0
5970,1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6874814209532224,1.0,1.0,5.0,0.0,0.0,0.0,0.0
5971,1,1,0.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.5045476190476189,1.0,0.0,2.5,0.0,1.0,0.0,0.0
5972,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3188879160792772,0.0,0.0,3.0,1.0,0.0,0.0,0.0
5973,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28604241510273853,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5974,1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3782774310077339,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5975,1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3782774310077339,0.0,1.0,6.5,0.0,0.0,0.0,0.0
5976,1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3782774310077339,1.0,0.0,10.0,0.0,1.0,1.0,1.0
5977,0,1,0.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8469675251648933,1.0,1.0,3.0,1.0,1.0,1.0,1.0
5978,0,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.152262987012987,0.0,1.0,2.0,0.0,0.0,0.0,0.0
5979,0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6113328247263847,1.0,1.0,21.5,1.0,1.0,1.0,1.0
5980,1,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.75824889117995,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5981,0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7011285585032239,0.0,0.0,8.0,0.0,0.0,0.0,0.0
5982,0,1,0.0,0.0,1.0,1.0,3.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5983,1,1,0.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8049760786599021,1.0,0.0,3.0,0.0,1.0,1.0,0.0
5984,1,1,0.0,0.0,1.0,1.0,3.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7359444444444442,1.0,0.0,4.5,0.0,0.0,0.0,0.0
5985,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.4958599937588024,0.0,0.0,0.5,0.0,0.0,0.0,0.0
5986,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.4958599937588024,1.0,1.0,5.5,0.0,1.0,1.0,1.0
5987,0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.44210714285714275,0.0,1.0,20.0,0.0,0.0,0.0,0.0
5988,0,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5845629495073235,1.0,1.0,5.0,0.0,1.0,1.0,1.0
5989,1,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2282155863883638,0.0,0.0,1.5,0.0,0.0,0.0,0.0
5990,1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6266616334850365,0.0,0.0,6.5,0.0,0.0,0.0,0.0
5991,1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.6744087301587299,1.0,0.0,5.0,0.0,0.0,0.0,0.0
5992,1,1,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.9966666666666667,1.0,0.0,2.5,0.0,0.0,0.0,0.0
5993,0,1,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8761969494311194,0.0,0.0,5.0,1.0,0.0,0.0,0.0
5994,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6105254038437122,1.0,0.0,1.5,0.0,1.0,1.0,1.0
5995,1,1,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.429151272703904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5996,0,1,1.0,1.0,0.0,1.0,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8366666666666667,1.0,1.0,8.5,0.0,0.0,0.0,0.0
5997,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.37954261934437084,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5998,1,1,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7960919126882748,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5999,1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5831148276348628,1.0,1.0,4.5,0.0,1.0,1.0,1.0
6000,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6105254038437122,1.0,1.0,2.5,0.0,0.0,0.0,0.0
6001,0,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.01,0.0,0.0,2.5,0.0,0.0,0.0,0.0
6002,1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.8287907607098779,1.0,0.0,1.5,1.0,1.0,0.0,0.0
6003,1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8872033507776872,1.0,0.0,3.0,0.0,0.0,0.0,0.0
6004,0,1,0.0,1.0,1.0,0.0,4.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.09285714285714285,0.0,0.0,0.5,1.0,0.0,0.0,0.0
6005,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.5939540318713948,0.0,1.0,2.5,0.0,0.0,0.0,0.0
6006,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.29111389672419086,0.0,0.0,1.5,0.0,0.0,0.0,0.0
6007,1,1,1.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.85,1.0,0.0,4.0,0.0,0.0,0.0,0.0
6008,1,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.75824889117995,0.0,1.0,3.0,0.0,0.0,0.0,0.0
6009,0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7324496194436121,1.0,0.0,4.0,0.0,0.0,0.0,0.0
6010,0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.637516899421385,1.0,1.0,6.0,0.0,0.0,0.0,0.0
6011,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3331787237083735,1.0,0.0,0.5,0.0,0.0,0.0,0.0
6012,0,1,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4344087301587301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6013,1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7512801367460326,1.0,0.0,3.0,1.0,1.0,1.0,0.0
6014,0,1,0.0,0.0,0.0,1.0,4.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.204,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6015,1,1,0.0,0.0,1.0,1.0,4.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,1.0,1.0,0.0,10.5,0.0,0.0,0.0,0.0
6016,1,1,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6706037608734952,1.0,1.0,1.0,0.0,1.0,1.0,1.0
6017,0,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2785477527122069,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6018,1,1,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.429151272703904,0.0,0.0,2.5,0.0,0.0,0.0,0.0
6019,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3858740291954691,0.0,0.0,6.0,0.0,0.0,0.0,0.0
6020,1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.5907993395493396,1.0,1.0,4.5,0.0,1.0,0.0,0.0
6021,1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.45645804588564426,0.0,1.0,15.0,0.0,0.0,0.0,0.0
6022,0,1,0.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9974074074074073,1.0,1.0,3.0,0.0,1.0,1.0,0.0
6023,0,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2341425580821831,0.0,0.0,6.0,0.0,0.0,0.0,0.0
6024,1,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3387079365079365,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6025,0,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3029972728509879,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6026,0,1,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.503202380952381,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6027,1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3023378289771415,0.0,1.0,2.0,0.0,0.0,0.0,0.0
6028,1,1,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.37320238095238095,0.0,1.0,3.0,0.0,0.0,0.0,0.0
6029,1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28604241510273853,0.0,1.0,7.5,0.0,0.0,0.0,0.0
6030,0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6228516327893694,1.0,1.0,7.0,0.0,1.0,1.0,1.0
6031,0,1,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7495584935864755,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6032,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3331787237083735,1.0,1.0,12.0,0.0,1.0,0.0,0.0
6033,1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6105254038437122,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6034,0,1,1.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.26016666666666666,0.0,1.0,9.0,0.0,0.0,0.0,0.0
6035,0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6113328247263847,1.0,1.0,20.0,1.0,1.0,0.0,0.0
6036,0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5889673275950087,1.0,0.0,6.0,1.0,0.0,0.0,0.0
6037,0,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.46274989046041687,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6038,0,1,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7150052804456544,1.0,0.0,5.0,1.0,0.0,0.0,0.0
6039,1,1,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3009070279525623,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6040,0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4781327170948284,0.0,1.0,10.0,0.0,0.0,0.0,0.0
6041,1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6352442297741765,0.0,0.0,3.0,1.0,0.0,0.0,0.0
6042,0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.561756041133171,1.0,1.0,5.0,0.0,1.0,0.0,0.0
6043,1,1,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9878571428571428,1.0,0.0,7.0,0.0,0.0,0.0,0.0
6044,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1,0,0.16153410478410474,0.0,0.0,0.5,0.0,0.0,0.0,0.0
6045,0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6097144739349278,0.0,0.0,2.0,1.0,1.0,0.0,0.0
6046,0,1,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.8967857142857143,1.0,0.0,6.5,0.0,0.0,0.0,0.0
6047,1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.45645804588564426,1.0,0.0,2.0,0.0,0.0,0.0,0.0
6048,1,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.43960788389841354,1.0,1.0,4.0,0.0,0.0,0.0,0.0
6049,1,1,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.307982323232323,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6050,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.2097474747474747,1.0,1.0,1.0,0.0,0.0,0.0,0.0
6051,0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.187260656010656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6052,1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5831148276348628,0.0,0.0,1.5,0.0,0.0,0.0,0.0
6053,0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.6346133972236911,1.0,1.0,2.5,0.0,0.0,0.0,0.0
6054,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7995028554781043,1.0,1.0,4.0,1.0,1.0,0.0,0.0
6055,1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.29417063492063483,0.0,0.0,7.0,0.0,0.0,0.0,0.0
6056,0,1,1.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.007615384615384615,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6057,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6978894161201953,0.0,1.0,4.5,1.0,0.0,0.0,0.0
6058,1,1,0.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6206121933621932,0.0,0.0,4.5,1.0,0.0,0.0,0.0
6059,0,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.07714285714285714,0.0,0.0,2.5,0.0,0.0,0.0,0.0
6060,1,1,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.22764208336731884,0.0,0.0,2.5,0.0,0.0,0.0,0.0
6061,1,1,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3562048621742893,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6062,1,1,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.2883253968253969,0.0,1.0,3.0,0.0,0.0,0.0,0.0
6063,0,1,1.0,0.0,1.0,1.0,4.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7953333333333333,1.0,0.0,8.0,0.0,0.0,0.0,0.0
6064,0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.628099475337721,1.0,1.0,4.5,0.0,0.0,0.0,0.0
6065,1,1,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3562048621742893,0.0,1.0,3.0,0.0,0.0,0.0,0.0
6066,0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.39499311827909084,1.0,1.0,10.0,0.0,0.0,0.0,0.0
6067,1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6888861650288324,1.0,1.0,9.0,0.0,0.0,0.0,0.0
6068,0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.44898040031863573,0.0,1.0,4.5,0.0,0.0,0.0,0.0
6069,1,1,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.49984126984126986,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6070,1,1,0.0,0.0,1.0,0.0,2.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.12583333333333332,0.0,1.0,4.0,0.0,0.0,0.0,0.0
6071,1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.9925,1.0,1.0,4.0,0.0,1.0,0.0,0.0
6072,0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7011285585032239,1.0,1.0,7.5,0.0,1.0,1.0,1.0
6073,0,1,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.01,0.0,1.0,4.0,0.0,1.0,1.0,0.0
6074,1,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,1,0,0.6921816541464133,1.0,0.0,21.0,0.0,1.0,0.0,0.0
6075,1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.8287907607098779,1.0,0.0,2.0,1.0,1.0,1.0,0.0
6076,1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5831148276348628,1.0,1.0,12.0,0.0,1.0,0.0,0.0
6077,0,1,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6772655677655677,0.0,0.0,6.0,0.0,0.0,0.0,0.0
6078,1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6874814209532224,1.0,0.0,4.0,0.0,0.0,0.0,0.0
6079,0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6097144739349278,1.0,1.0,10.0,0.0,0.0,0.0,0.0
6080,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6978894161201953,1.0,1.0,2.0,0.0,0.0,0.0,0.0
