female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,anz_osiblings,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,kindergarten_stats_unknown,parent_nongerman_unknown,education_unknown,anz_osiblings_unknown,ps,treat,sportsclub,sport_hrs,oweight,kommheard,kommgotten,kommused
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6674594585572163,0.0,1.0,2.5,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.6205858585858585,0.0,1.0,10.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.6971349483849483,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0.5358809523809525,0.0,0.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.4772777777777778,0.0,0.0,1.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7414116739913112,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.4965,0.0,1.0,11.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.6145732323232322,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3055755335384757,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.2678931654995685,0.0,0.0,1.5,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.615056377542962,0.0,1.0,10.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3730574644613905,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5987017832348457,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6245532773886852,0.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6775055567450892,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.7655945165945163,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8058619713619715,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7261367668083253,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.5525479797979795,0.0,1.0,7.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.8739547397047395,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.610145460607761,0.0,1.0,12.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.6878610603853632,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.8867530525030525,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.8371933509049166,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6674594585572163,0.0,1.0,2.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.30139187120069455,0.0,1.0,14.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8967998986737371,0.0,1.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.9108552338184686,0.0,1.0,2.5,0.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.6878610603853632,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.829740646823077,0.0,0.0,16.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5784955426919567,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.5986031746031746,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5987017832348457,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.5986031746031746,0.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7164985709761486,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.9108552338184686,0.0,1.0,2.5,0.0,1.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7161814022417349,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5812124812721866,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6524811350259689,0.0,1.0,19.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.19515213459901484,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6399318459318459,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.45482593812671984,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6994173172513038,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6207438930279725,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5556830424477484,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.47493963013537327,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6858758278019459,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7864448594685294,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.448602916691152,0.0,1.0,3.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.305301087396159,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.5994276008649071,0.0,1.0,14.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5416168882676125,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.6971349483849483,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.33391537559558565,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.38663672001628996,0.0,0.0,4.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7414116739913112,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.9251940061572413,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.761374958374958,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4613076415982426,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.6265316072816074,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6956577786223589,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.7628095238095237,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.9251940061572413,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.5018333333333334,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7475383769414218,0.0,1.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.28690860297920456,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.8739547397047395,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6533559956555313,0.0,1.0,6.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7356357285133092,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.844386974136974,0.0,1.0,8.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4613076415982426,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.586940402827959,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6775055567450892,0.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.16442241439661706,0.0,1.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5367191516546552,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7075793928293929,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6337673364383484,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.2993216252493426,0.0,1.0,4.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.6878610603853632,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.4954635087135086,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6718589859353026,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6669955237830623,0.0,0.0,3.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6170590271283428,0.0,1.0,11.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6526442573429457,0.0,1.0,3.0,0.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.37143202764976946,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7818291010301482,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7414116739913112,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.8238128734011083,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7164985709761486,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6718589859353026,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.5272142857142859,0.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9085333467701886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5695987828820646,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5963061070852455,0.0,1.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.335069506213047,0.0,0.0,0.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.1944365079365079,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.9251940061572413,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6971197136197134,0.0,1.0,10.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.35713279149359023,0.0,0.0,4.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5695987828820646,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.43132811721078296,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6225371315726157,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5956706349206347,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0,0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,1,0.5566666666666665,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6849349816849815,0.0,1.0,10.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.35346031746031736,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6002569584772545,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5987017832348457,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3730574644613905,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2870471994491366,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.9251940061572413,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.46722258297258307,0.0,0.0,1.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5367191516546552,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6923909466039198,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7973993616943355,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.6072480419896695,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.3836691641691642,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6760650191935755,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5963061070852455,0.0,1.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7095511317862825,0.0,0.0,0.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.7261309523809519,0.0,1.0,8.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.35935496054122074,0.0,1.0,8.0,0.0,0.0,0.0,0.0
0,1,1.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7448809523809523,0.0,1.0,11.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.586940402827959,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6245532773886852,0.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6718589859353026,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5987017832348457,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7475383769414218,0.0,1.0,3.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.4833171334998111,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.6895714285714283,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6225371315726157,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.47455702212883993,0.0,1.0,15.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8687424618794651,0.0,0.0,5.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.6518041104921912,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.5545,0.0,1.0,3.0,0.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7283725473872529,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8819829703200878,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6212956257344419,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.38663672001628996,0.0,0.0,4.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.347866612985775,0.0,0.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6968194594101789,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.6262626919863761,0.0,0.0,3.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7161814022417349,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,1.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8575392385392382,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.29127118766218474,0.0,1.0,4.0,0.0,0.0,0.0,0.0
