female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,anz_osiblings,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,kindergarten_stats_unknown,parent_nongerman_unknown,education_unknown,anz_osiblings_unknown,ps,treat,sportsclub,sport_hrs,oweight,kommheard,kommgotten,kommused
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6188493,0.0,1.0,2.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.67791086,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.59854907,0.0,1.0,6.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.72361094,0.0,1.0,12.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.73004705,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.71304715,0.0,0.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.64304614,0.0,0.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73285866,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.34166503,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.79475313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3104153,0.0,0.0,8.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.46912158,0.0,0.0,5.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3478978,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.67309237,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.5785605,0.0,1.0,8.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.71304715,0.0,0.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7024463,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.72611815,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.66227937,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63879037,0.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,2.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.603999,0.0,0.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6214628,0.0,1.0,10.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6269811,0.0,1.0,12.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63815516,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.72940385,0.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.46054333,0.0,1.0,8.5,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5608352,0.0,1.0,6.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.8757545,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6668578,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.57945293,0.0,1.0,20.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.7284701,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.59854907,0.0,1.0,6.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.34313068,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6397023,0.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.69840026,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.67791086,0.0,0.0,2.5,0.0,0.0,0.0,0.0
0,0,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0.56155646,0.0,1.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.8757545,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6851057,0.0,1.0,3.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,1,0,0,0,0.6452618,0.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6668578,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6325383,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6481912,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6668578,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28646806,0.0,0.0,3.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4247751,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.22526957,0.0,1.0,12.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7738042,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.8757545,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.7528389,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,1.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.50141513,0.0,0.0,9.5,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.24869226,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.62042767,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.73004705,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.8226147,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.27186602,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.79343957,0.0,1.0,2.5,0.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5981914,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.64304614,0.0,0.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5077014,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4147685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.62719977,0.0,1.0,8.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.46912158,0.0,0.0,5.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.33374083,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.5851634,0.0,1.0,8.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.42724553,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6476239,0.0,1.0,6.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6325383,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.70552886,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3719514,0.0,0.0,0.5,1.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6720666,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.71276665,0.0,0.0,2.0,1.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7738884,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.527486,0.0,1.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.34313068,0.0,1.0,9.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.59854907,0.0,1.0,6.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6161333,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6453781,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.6912506,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.33374083,0.0,0.0,0.5,1.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.69618714,0.0,1.0,9.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.70552886,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.3948098,0.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7407103,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.7284701,0.0,0.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6161333,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.6153324,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5194524,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.59854907,0.0,1.0,6.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.86502016,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7553732,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.8202697,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73285866,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6668578,0.0,1.0,6.0,0.0,0.0,0.0,0.0
1,0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7191159,0.0,1.0,8.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.611011,0.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.78929526,0.0,0.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0.7572833,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.6939651,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.63543755,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6543652,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.35727113,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5870992,0.0,1.0,3.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.63722295,0.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5981914,0.0,1.0,9.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63879037,0.0,1.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.6578617,0.0,1.0,14.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.77527606,0.0,1.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6201581,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4341963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7089823,0.0,0.0,8.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.6452389,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,1,0.6351178,0.0,0.0,7.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6565545,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.6099724,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.72400707,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.7241051,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.6587199,0.0,0.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6214628,0.0,1.0,10.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5608352,0.0,1.0,6.5,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7022168,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.57945293,0.0,1.0,20.0,1.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.86192346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.70504576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28646806,0.0,0.0,3.5,1.0,0.0,0.0,0.0
1,1,1.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.727668,0.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0.42019507,0.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7089823,0.0,0.0,8.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.58585155,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5981914,0.0,1.0,9.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.8757545,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6161333,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6453781,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6325383,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.6483855,0.0,1.0,10.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.63358295,0.0,1.0,4.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0.8207674,0.0,0.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.5418367,0.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.73004705,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.5003142,0.0,1.0,11.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7089823,0.0,0.0,8.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.72291917,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7089823,0.0,0.0,8.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.27186602,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.34488848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63815516,0.0,0.0,1.5,0.0,0.0,0.0,0.0
1,0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6208705,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.34492716,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63192564,0.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5981914,0.0,1.0,9.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6486037,0.0,0.0,3.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.74100965,0.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.33625913,0.0,1.0,4.0,0.0,0.0,0.0,0.0
